id,coverage,k-length,metric,score
17,30,10.0,BC,0.16651457286753854
17,30,10.0,BF,0.06832626161976367
17,30,10.0,CS,0.07101223695172627
17,30,20.0,BC,0.27139688466541606
17,30,20.0,BF,0.16696594982590188
17,30,20.0,CS,0.1777694832449947
17,30,30.0,BC,0.33773091374755193
17,30,30.0,BF,0.2234036355940125
17,30,30.0,CS,0.23796507119791308
17,30,40.0,BC,0.39564034626951755
17,30,40.0,BF,0.2730424215212002
17,30,40.0,CS,0.29177270593381477
